message,dtTime,userID,user,type,episode
帅，留念,6828.585,80dec6c3,80dec6c3,2,2
合影,6828.592,1939325,1939325,2,2
合影留念！,6828.63,913e2d95,913e2d95,2,2
合影,6828.729,320a676c,320a676c,2,2
合影,6828.73,66cf47cc,66cf47cc,2,2
合影,6828.744,a7a03dde,a7a03dde,2,2
合影,6828.841,3c06b155,3c06b155,2,2
合影合影,6828.886,83b7c64d,83b7c64d,2,2
合影,6828.93,27623d5c,27623d5c,2,2
合影！,6828.95,90f7653d,90f7653d,2,2
合影留念,6828.951,e641c012,e641c012,2,2
合影,6829.011,8edf3694,8edf3694,2,2
合影,6829.022,364abedf,364abedf,2,2
合影留念,6829.033,e920d10,e920d10,2,2
2块5合影,6829.043,e4b4394e,e4b4394e,2,2
合影留念,6829.054,aa2eb982,aa2eb982,2,2
合影留念！,6829.076,4ad9680b,4ad9680b,2,2
合影,6829.158,bbbecfea,bbbecfea,2,2
合影留念,6829.166,15f51149,15f51149,2,2
合影,6829.33,2b29e02e,2b29e02e,2,2
合影,6829.408,ea9b05af,ea9b05af,2,2
这里得合个影了嘤嘤嘤,6829.545,b95cf95c,b95cf95c,2,2
合影留念！,6829.653,335e1652,335e1652,2,2
再次合影，耶,6829.688,80eb009c,80eb009c,2,2
合影,6829.697,33256356,33256356,2,2
合影留念,6829.701,d5f63824,d5f63824,2,2
合影留念 合影留念 合影留念 合影留念,6829.723,eb2a9128,eb2a9128,2,2
合影,6829.812,96850630,96850630,2,2
合影合影合影,6829.847,b6d62787,b6d62787,2,2
合影,6829.859,23997b08,23997b08,2,2
合影留念,6829.96,39611853,39611853,2,2
合影,6830.067,3c838344,3c838344,2,2
合影！！,6830.083,4dee1601,4dee1601,2,2
合影留念,6830.105,919abe73,919abe73,2,2
合影,6830.185,532b0c68,532b0c68,2,2
合影留念合影留念,6830.337,999fc79b,999fc79b,2,2
合影,6830.37,1d5cb0e1,1d5cb0e1,2,2
合影,6830.393,27c70351,27c70351,2,2
合影！！！！,6830.412,16d460e9,16d460e9,2,2
合影留念,6830.74,3392436e,3392436e,2,2
合影,6830.753,b2e31aa9,b2e31aa9,2,2
合影留念,6830.814,7c103520,7c103520,2,2
合影留念,6830.818,29641090,29641090,2,2
合影！,6830.86,c59a6ef9,c59a6ef9,2,2
合影,6830.939,f26eac03,f26eac03,2,2
合影留念,6830.969,e8d7425f,e8d7425f,2,2
合影留恋,6831.025,a8e07a7f,a8e07a7f,2,2
合影留念,6831.129,cd594d51,cd594d51,2,2
合影,6831.145,3c394849,3c394849,2,2
合影,6831.573,fa59ae21,fa59ae21,2,2
合影,6831.717,b0026b04,b0026b04,2,2
合影留念,6831.809,64d43cf1,64d43cf1,2,2
合影留念,6831.91,1b37ee78,1b37ee78,2,2
合影留念,6831.942,1b8f6669,1b8f6669,2,2
合影,6832.295,14c28980,14c28980,2,2
合影,6832.713,6da4e4b8,6da4e4b8,2,2
合影,6832.727,aff23b7d,aff23b7d,2,2
合影,6832.813,42049674,42049674,2,2
合影留念,6832.883,58806c3b,58806c3b,2,2
合影,6832.979,b92b5872,b92b5872,2,2
合影？,6832.997,1e4113b1,1e4113b1,2,2
合影,6833.038,ef9bd65f,ef9bd65f,2,2
合影,6833.366,d49aa21,d49aa21,2,2
合影留念,6833.369,f2d5d15b,f2d5d15b,2,2
合影,6833.388,b37fbcf3,b37fbcf3,2,2
合影,6833.843,bf16dec2,bf16dec2,2,2
合影,6834.197,87670b88,87670b88,2,2
合影留念,6834.197,f5d92f74,f5d92f74,2,2
合影,6834.342,dba864ad,dba864ad,2,2
合影留念,6834.447,b116451b,b116451b,2,2
合影,6834.466,cdf6ffe4,cdf6ffe4,2,2
合影,6834.505,18c8f91a,18c8f91a,2,2
合影留念,6834.852,a44ae64d,a44ae64d,2,2
合影,6835.39,fc87b9ff,fc87b9ff,2,2
合影,6835.498,bd2790ee,bd2790ee,2,2
合影！！,6835.601,f4176494,f4176494,2,2
合影留念,6835.637,39611853,39611853,2,2
合影留念,6835.79,9be361a8,9be361a8,2,2
合影留念,6835.82,313ea2a7,313ea2a7,2,2
二度合影,6836.119,c146f6d,c146f6d,2,2
合影,6836.639,d4324823,d4324823,2,2
合影,6837.009,f3cb6b2,f3cb6b2,2,2
合影，玉不琢不成器。。。。,6837.033,352b4632,352b4632,2,2
合影,6837.453,5693cce5,5693cce5,2,2
合影留念,6837.554,23c32f14,23c32f14,2,2
合影留恋,6837.896,5.152E+12,5.152E+12,2,2
合影,6838.016,426e35f1,426e35f1,2,2
合影,6839.034,84c136e1,84c136e1,2,2
14111,6839.591,d8c61864,d8c61864,2,2
合影,6839.63,7a73cee8,7a73cee8,2,2
为了2.5！！！,6840.065,41dda13c,41dda13c,2,2
 合影,6840.659,2a43c781,2a43c781,2,2
合影,6840.68,3ca0f287,3ca0f287,2,2
合影,6840.925,684de39c,684de39c,2,2
合影留念,6841.077,39611853,39611853,2,2
合影留念,6841.123,d5b69c5a,d5b69c5a,2,2
合影,6841.282,fc9ddf7f,fc9ddf7f,2,2
合影,6842.517,9c488e1,9c488e1,2,2
你们是觉得2.5让你们破费了吗？,6842.647,4bdf3fa6,4bdf3fa6,2,2
合影留念,6843.411,96d4c1e8,96d4c1e8,2,2
合影,6843.983,f2211d7,f2211d7,2,2
合影,6844.734,42049674,42049674,2,2
合影,6845.036,b299f121,b299f121,2,2
合影,6850.553,3474bb58,3474bb58,2,2
两块五的弹幕不能浪费,6851.965,a44ae64d,a44ae64d,2,2
合影留念,6856.657,3c565db4,3c565db4,2,2
合影留念,6862.177,3c565db4,3c565db4,2,2
发个弹幕两块五,6866.369,95feca83,95feca83,2,2
合影留念！,6876.099,f084289d,f084289d,2,2
孙     一       峰,6876.365,3f39472b,3f39472b,2,2
合影,6876.995,b20fe7eb,b20fe7eb,2,2
合影,6877.696,aea57d44,aea57d44,2,2
合影,6878.266,8bf17bbb,8bf17bbb,2,2
合影,6878.506,36f569b0,36f569b0,2,2
合影,6878.537,95321764,95321764,2,2
合影！,6878.55,b1890acc,b1890acc,2,2
合影,6878.607,aff23b7d,aff23b7d,2,2
合影留念,6878.613,d7f81e8,d7f81e8,2,2
合影,6878.709,cf4ffeca,cf4ffeca,2,2
合影，合影！,6878.934,913e2d95,913e2d95,2,2
合影留念,6878.956,1ced9b9e,1ced9b9e,2,2
合影留念,6878.993,d90e578d,d90e578d,2,2
合影,6879.212,b50fc140,b50fc140,2,2
合影,6879.459,5adbf9a1,5adbf9a1,2,2
合影留恋,6879.638,a9ed7662,a9ed7662,2,2
合影！！！！！！！,6879.744,e4b9260e,e4b9260e,2,2
合影,6879.766,bed9a7b,bed9a7b,2,2
合影,6879.911,4996cdfd,4996cdfd,2,2
合影,6879.978,9c488e1,9c488e1,2,2
合影留念,6880.025,d0fd9ecb,d0fd9ecb,2,2
合影留念,6880.095,fd8e8f5e,fd8e8f5e,2,2
合影,6880.154,35a968e0,35a968e0,2,2
合影留念,6880.318,f295b9a0,f295b9a0,2,2
合影留念合影留念合影留念合影留念,6880.523,eb2a9128,eb2a9128,2,2
合影,6880.677,8e3a1a82,8e3a1a82,2,2
合影！,6880.733,bc78caa1,bc78caa1,2,2
合影,6880.886,ce428e29,ce428e29,2,2
合影留念,6880.964,c2bb75e9,c2bb75e9,2,2
合影留念,6881.01,302e91ed,302e91ed,2,2
再度合影,6881.314,19c6f70c,19c6f70c,2,2
合影,6881.374,42049674,42049674,2,2
合影,6881.42,41c1e003,41c1e003,2,2
合影,6881.479,e7cc2bd6,e7cc2bd6,2,2
合影留念,6881.564,272b7f94,272b7f94,2,2
合影留念,6881.642,ad69c961,ad69c961,2,2
合影,6881.877,4d571d49,4d571d49,2,2
合影,6881.977,9be361a8,9be361a8,2,2
合影合影合影合影合影合影合影,6882.028,b6d62787,b6d62787,2,2
合影,6882.267,6680e0d2,6680e0d2,2,2
合影,6882.398,ef9bd65f,ef9bd65f,2,2
合影,6882.435,23e3137d,23e3137d,2,2
合影,6882.638,5913b2,5913b2,2,2
合影留念,6882.961,5da04ad0,5da04ad0,2,2
合影留念,6883.193,da87190f,da87190f,2,2
合影,6883.262,342f705e,342f705e,2,2
合影留念,6883.379,7ee143b1,7ee143b1,2,2
合影,6883.882,74ce740d,74ce740d,2,2
合影,6884.211,6bcbff6d,6bcbff6d,2,2
合影,6885.007,1ae79ad1,1ae79ad1,2,2
合影,6885.229,f2aa0476,f2aa0476,2,2
合影,6885.354,1b5dd0dc,1b5dd0dc,2,2
再次合影,6885.705,c3f8bcc3,c3f8bcc3,2,2
合影,6885.876,2d9c4bbc,2d9c4bbc,2,2
合影留念,6886.588,5da59475,5da59475,2,2
合影合影,6887.183,6c44009,6c44009,2,2
合影！,6887.398,39184a75,39184a75,2,2
合影留念,6887.478,29641090,29641090,2,2
合影！！！！,6887.859,6.77901E+09,6.77901E+09,2,2
合影,6888.079,ac8dd3e6,ac8dd3e6,2,2
合影,6888.367,f410a8e7,f410a8e7,2,2
合影留念,6888.689,a9f89c9,a9f89c9,2,2
合影,6888.752,89e96914,89e96914,2,2
合影留念,6889.101,78b391af,78b391af,2,2
合影留念,6889.153,b2080e5d,b2080e5d,2,2
合影,6889.364,1685f92c,1685f92c,2,2
合影,6889.673,ecff641b,ecff641b,2,2
第三次合影留念,6889.897,aa2eb982,aa2eb982,2,2
和海王合个影,6889.996,1b849db7,1b849db7,2,2
合影,6890.128,23c32f14,23c32f14,2,2
合影,6890.638,34559d59,34559d59,2,2
合影留念,6893.03,1b37ee78,1b37ee78,2,2
合影,6893.244,5eaffb97,5eaffb97,2,2
合影,6893.254,364abedf,364abedf,2,2
合影,6893.359,2e152c39,2e152c39,2,2
合影,6893.381,2c2032f2,2c2032f2,2,2
合影留念,6894.077,259fecf6,259fecf6,2,2
合影,6896.419,6f4cd8a2,6f4cd8a2,2,2
合影六年,6897.647,a8508a72,a8508a72,2,2
记住我，我可是花了2.5的,7153.312,ee8277dd,ee8277dd,2,2
合影,7178.461,6f4cd8a2,6f4cd8a2,2,2
合影,7178.496,e4b9260e,e4b9260e,2,2
合影,7178.584,3b2e2000,3b2e2000,2,2
合影留念,7178.857,aa2eb982,aa2eb982,2,2
合影留念,7180.462,ad69c961,ad69c961,2,2
合影,7181.909,937b581e,937b581e,2,2
合影留念,7185.555,fd8e8f5e,fd8e8f5e,2,2
合影,7186.666,1b849db7,1b849db7,2,2
能不能别提两块五了，你们这群吊人,7191.017,edec3c0a,edec3c0a,2,2
合影……,7192.841,3e5e5509,3e5e5509,2,2
表明两块五美白花,7220.721,9d00ebc8,9d00ebc8,2,2
两块五的满足,7226.771,ab276e71,ab276e71,2,2
合影！！,7265.406,b2fdf4c3,b2fdf4c3,2,2
合影,7269.529,cf4ffeca,cf4ffeca,2,2
合影留念,7270.438,e5927cde,e5927cde,2,2
合影,7270.859,4aabeac5,4aabeac5,2,2
合影留念,7271.125,c3f8bcc3,c3f8bcc3,2,2
合影留念,7271.606,d90e578d,d90e578d,2,2
合影,7271.714,42049674,42049674,2,2
合影！！！,7272.021,e4b9260e,e4b9260e,2,2
合影,7272.043,f1123229,f1123229,2,2
合影,7272.045,c09085c1,c09085c1,2,2
合影,7272.045,4f9f7da1,4f9f7da1,2,2
必须合影,7272.277,4d571d49,4d571d49,2,2
合影,7272.978,29641090,29641090,2,2
那我就合个影叭,7273.937,59319ace,59319ace,2,2
合影留念。。。玉不琢不成器,7274.693,352b4632,352b4632,2,2
合影留念,7275.533,1.08974E+06,1.08974E+06,2,2
合影留念,7276.778,f362240c,f362240c,2,2
合影合影，祝我找到对象,7277.424,b7be17d7,b7be17d7,2,2
合影,7277.787,3c838344,3c838344,2,2
合影留念,7278.457,721d4ac6,721d4ac6,2,2
合影,7279.235,84e18574,84e18574,2,2
合影,7280.684,a7310d0e,a7310d0e,2,2
合影,7280.899,fd0e61c6,fd0e61c6,2,2
合影,7281.433,2e152c39,2e152c39,2,2
合影,7281.474,999fc79b,999fc79b,2,2
 你们能不能看下场合,7282.987,a50d44d4,a50d44d4,2,2
合个影,7284.389,59319ace,59319ace,2,2
合影留念,7284.544,f362240c,f362240c,2,2
合影,7285.919,2c2032f2,2c2032f2,2,2
合影,7288.576,b9a544e4,b9a544e4,2,2
合影,7292.274,438e21b5,438e21b5,2,2
两个两块五，等等我。,7306.255,bb39e605,bb39e605,2,2
5块的，2.5块的，看片要看2.5块的，这样的姿势是很帅的!（－5￥）,7353.541,da8d6dfb,da8d6dfb,2,2
观战人员到达,7431.104,cad8316f,cad8316f,2,2
两个二块五的要留下点什么,7492.374,f2fb8736,f2fb8736,2,2
的确，钱都花了，得留点啥。。。,7492.654,171d92ad,171d92ad,2,2
留下合影,7493.888,937b581e,937b581e,2,2
两块五的微笑,7495.959,87d1ea51,87d1ea51,2,2
5块。,7497.729,2fdd1cff,2fdd1cff,2,2
两块五的加一,7498.053,cf4ffeca,cf4ffeca,2,2
2.5的必须要留下点什么,7498.908,bc78caa1,bc78caa1,2,2
斗鱼直播的站住！,7499.374,d2c0713b,d2c0713b,2,2
哇哦你们花了好多钱哦好厉害呢！,7500.654,af3b1b3d,af3b1b3d,2,2
2.5的这里,7503.317,255fec37,255fec37,2,2
两块五快乐。,7503.698,3f0da8a1,3f0da8a1,2,2
年会员总觉得一分没花,7507.851,ad57b1f5,ad57b1f5,2,2
不是送b币吗,7509.931,e11e07ef,e11e07ef,2,2
年费一分没花的路过,7514.1,51832c2e,51832c2e,2,2
年费一分没花的举爪,7515.503,709130ca,709130ca,2,2
幼不幼稚 留念合影到现在..,7520.639,b351aa82,b351aa82,2,2
年费会员保持沉默,7520.758,d242b6ad,d242b6ad,2,2
年费的微笑,7523.92,bc58be4b,bc58be4b,2,2
哇年费好厉害！,7526.214,af3b1b3d,af3b1b3d,2,2
年费的微笑,7526.455,84b44982,84b44982,2,2
年费微笑,7527.168,2ef950b4,2ef950b4,2,2
每月5b币哈哈,7530.579,527b06d4,527b06d4,2,2
年费表示其实根本不算花了钱看的,7533.438,2f63bd11,2f63bd11,2,2
年费的弹幕,7538.425,3e5872aa,3e5872aa,2,2
为了两块五我要说一句“谢罪警告”,7568.07,92059266,92059266,2,2
我花了五块。哭辽,7576.003,e5087c3f,e5087c3f,2,2
两块五,7604.147,6cbab746,6cbab746,2,2
复读机,7744.611,94396cb8,94396cb8,2,2
两块五留下痕迹,7766.826,d7f81e8,d7f81e8,2,2
2.5,7767.183,9e07ec7,9e07ec7,2,2
五块钱多发几条不然多亏,7767.297,5fc3ff22,5fc3ff22,2,2
合影。。。,7768.17,f41bef5d,f41bef5d,2,2
五块留个痕迹,7768.222,9c4c55c1,9c4c55c1,2,2
留个痕迹,7769.214,2100f54,2100f54,2,2
不亏（五块）,7769.294,f3dcf0d5,f3dcf0d5,2,2
我五块我有说什么了吗( ｰ̀εｰ́ ),7769.697,321e7af8,321e7af8,2,2
一天弹幕5元，值了，。,7769.862,6536c4a4,6536c4a4,2,2
98我可不能亏,7770.95,be38c3cb,be38c3cb,2,2
两块五（纪念）,7771.988,bcca46e8,bcca46e8,2,2
总得留下点什么吧，毕竟花了几块钱,7772.214,131bed89,131bed89,2,2
我也发个两块五的弹幕试试,7772.342,5457585,5457585,2,2
合影留念,7772.414,f96e7262,f96e7262,2,2
2.5的痕迹,7772.63,e8bcd09d,e8bcd09d,2,2
z,7772.75,b3c53c8d,b3c53c8d,2,2
我也发条,7772.907,ac8dd3e6,ac8dd3e6,2,2
为什么我花了五块。,7773.462,2de010bd,2de010bd,2,2
两块五留名,7774.105,82e21665,82e21665,2,2
值了2.5,7774.114,dd4d0f64,dd4d0f64,2,2
5块痕迹,7774.121,ca627e61,ca627e61,2,2
来自两块五的欢乐,7774.791,74d79048,74d79048,2,2
(๑❛ᴗ❛๑),7774.798,c0087d41,c0087d41,2,2
撒花,7774.902,8d6b9202,8d6b9202,2,2
留个记录,7775.445,439f1f8d,439f1f8d,2,2
2.5纪念,7775.843,378af6c4,378af6c4,2,2
两块五万岁,7775.934,52c9e381,52c9e381,2,2
两块五的痕迹,7776.979,42bb9eb8,42bb9eb8,2,2
撒花,7777.527,23fde749,23fde749,2,2
看完了留下个2.5的弹幕,7777.553,4ff17cb6,4ff17cb6,2,2
表示花了两个两块五才看完的，不行我得留下点什么,7777.65,3b2e2000,3b2e2000,2,2
留下自己的痕迹,7778.095,914fa2bc,914fa2bc,2,2
完结散花,7779.004,42f04aed,42f04aed,2,2
整两句，毕竟花钱了,7779.071,6b419e86,6b419e86,2,2
五块不亏,7779.432,59ccaf0,59ccaf0,2,2
合影,7780.117,b9877651,b9877651,2,2
全是墙头草、二五仔,7780.47,d6a072e5,d6a072e5,2,2
两块五,7780.667,ac8dd3e6,ac8dd3e6,2,2
合影,7781.214,52c9e381,52c9e381,2,2
两块五合影，不亏~,7781.645,2825d3e0,2825d3e0,2,2
2.5凑个热闹,7781.986,205f8de3,205f8de3,2,2
5块钱合影留念！！,7782.041,ca09741e,ca09741e,2,2
合影,7782.421,c906dfe1,c906dfe1,2,2
合影,7782.714,d192155b,d192155b,2,2
(ฅ>ω<*ฅ),7783.163,acb8e646,acb8e646,2,2
阿阿阿留念留念！！！,7783.214,fb092473,fb092473,2,2
完结撒花,7783.254,52c9e381,52c9e381,2,2
合影留念,7783.424,6a7917f7,6a7917f7,2,2
五块的弹幕,7783.427,7008e4e7,7008e4e7,2,2
留个弹幕纪念一下,7783.653,219d2ddf,219d2ddf,2,2
之所以2.5是因为都是25仔,7783.753,21c793aa,21c793aa,2,2
两块五,7783.753,3bdcca2c,3bdcca2c,2,2
5块满意了。，凑够热闹,7783.811,f1123229,f1123229,2,2
2.5合影留念,7783.937,e32bb6cb,e32bb6cb,2,2
合影,7784.198,c6fc4ddf,c6fc4ddf,2,2
2.5的弹幕,7784.255,98687586,98687586,2,2
合影留恋,7784.382,903cabf5,903cabf5,2,2
合影留念,7784.47,1b37ee78,1b37ee78,2,2
合影,7784.593,35a968e0,35a968e0,2,2
合影,7784.713,364abedf,364abedf,2,2
2。5元,7784.726,ca1ffd52,ca1ffd52,2,2
两块五万岁,7784.735,fba6945c,fba6945c,2,2
合影,7784.878,92cc799a,92cc799a,2,2
合影,7785.022,95d7f3e6,95d7f3e6,2,2
合影留念,7785.059,ccad94a1,ccad94a1,2,2
合影,7785.061,d0dea0b7,d0dea0b7,2,2
合影,7785.143,4a68da6d,4a68da6d,2,2
合影留念,7785.152,dfbaeafe,dfbaeafe,2,2
合影留念,7785.217,379ecb5e,379ecb5e,2,2
合影,7785.237,4dded907,4dded907,2,2
合影,7785.267,79b876e5,79b876e5,2,2
撒花撒花,7785.338,bada0b7c,bada0b7c,2,2
合影！毕竟花了两块五,7785.633,bca9ca24,bca9ca24,2,2
合影,7785.754,42049674,42049674,2,2
弹幕都是人才,7785.865,3fd49ca8,3fd49ca8,2,2
留念合影,7785.979,f671e062,f671e062,2,2
两块五的弹幕,7786.005,6a98b194,6a98b194,2,2
都是二五仔,7786.218,4784385,4784385,2,2
两块五合影,7786.259,92059266,92059266,2,2
合影,7786.418,89067661,89067661,2,2
合影,7786.427,59ccaf0,59ccaf0,2,2
合影,7786.47,b3c53c8d,b3c53c8d,2,2
合影,7786.623,e374223d,e374223d,2,2
合影,7786.624,d4b15ed7,d4b15ed7,2,2
年费的弹幕,7786.706,c668b6e1,c668b6e1,2,2
合影留念,7786.843,61b4f27d,61b4f27d,2,2
合影,7787.037,ab9f0fdd,ab9f0fdd,2,2
五块钱万岁!,7787.05,8fe9aa63,8fe9aa63,2,2
合影留念,7787.083,171d92ad,171d92ad,2,2
合影,7787.182,d20076c1,d20076c1,2,2
纪念,7787.244,2a996f4d,2a996f4d,2,2
合影留念,7787.337,14fa14c2,14fa14c2,2,2
一堆反骨仔,7787.422,422991d2,422991d2,2,2
我也来两句两块五的弹幕,7787.45,51832c2e,51832c2e,2,2
2.5,7787.457,3f4d2ced,3f4d2ced,2,2
确实不能浪费，留个爪！,7787.875,2bb5391c,2bb5391c,2,2
2.5,7788.021,753d993,753d993,2,2
两块五万岁,7788.107,a9b6eae3,a9b6eae3,2,2
两块五万岁,7788.137,7b61f727,7b61f727,2,2
留记号,7788.196,367e48b3,367e48b3,2,2
五块合影！,7788.202,e4b9260e,e4b9260e,2,2
两块五万岁,7788.225,857441a1,857441a1,2,2
合影,7788.334,1b96cef7,1b96cef7,2,2
合影留念,7788.373,d9d25a19,d9d25a19,2,2
2快5没了,7788.471,dc308df3,dc308df3,2,2
合影,7788.629,871ae81d,871ae81d,2,2
两块五留恋,7788.899,ae0578c3,ae0578c3,2,2
五块万岁,7788.907,6680e0d2,6680e0d2,2,2
我的钱 万岁 合影留念,7788.971,eb2a9128,eb2a9128,2,2
合影,7788.989,1bf9d94b,1bf9d94b,2,2
合影,7789.253,1b210428,1b210428,2,2
2.5的印记,7789.259,72781c28,72781c28,2,2
花钱的合影,7789.383,a6670001,a6670001,2,2
S黄色的两块五,7789.414,90dec041,90dec041,2,2
合影留念,7789.633,4ad9680b,4ad9680b,2,2
合影,7789.678,371f9d2f,371f9d2f,2,2
两块五完事,7789.707,ac8dd3e6,ac8dd3e6,2,2
2.5的嘲笑,7789.87,b039a35f,b039a35f,2,2
合影,7789.909,662fdea9,662fdea9,2,2
撒花,7790.043,3f63aa67,3f63aa67,2,2
2.5万岁,7790.07,484ef385,484ef385,2,2
留念,7790.29,5c88ffec,5c88ffec,2,2
五块留念,7790.377,721d4ac6,721d4ac6,2,2
痕迹,7790.443,3e5872aa,3e5872aa,2,2
2.5的弹幕！,7790.673,a4f86f5b,a4f86f5b,2,2
25仔留念,7790.738,9504b8ad,9504b8ad,2,2
两块五万岁\(≧▽≦)/,7791.153,32b81e6,32b81e6,2,2
五块万岁,7791.593,620478a8,620478a8,2,2
两块五,7791.635,7f98d1ac,7f98d1ac,2,2
2.5留念,7791.789,7690335d,7690335d,2,2
5块的弹幕,7792.042,5294550a,5294550a,2,2
两块五万岁,7792.191,8edf3694,8edf3694,2,2
。,7792.614,c61a3b48,c61a3b48,2,2
2块五值了,7793.243,61b4f27d,61b4f27d,2,2
合影,7793.257,eea3afe2,eea3afe2,2,2
五块钱万岁,7793.422,7debf66f,7debf66f,2,2
两块五不亏啊,7794.741,18e293ba,18e293ba,2,2
2.5,7796.003,4d86898c,4d86898c,2,2
合影留恋,7796.007,a41e42aa,a41e42aa,2,2
为了二块五,7796.937,ee468399,ee468399,2,2
2.5,7797.659,dd6dc538,dd6dc538,2,2
拜拜,7799.147,9af9dd48,9af9dd48,2,2
为了两块五,7800.339,92059266,92059266,2,2
md，五块钱啊,7801.836,67f4b9f4,67f4b9f4,2,2
一群二五仔，观众也是2.5,7802.495,1cab516b,1cab516b,2,2
两块五合影,7802.631,af7f4b6e,af7f4b6e,2,2
留下PM2.5的痕迹,7805.434,69fa016c,69fa016c,2,2
2.5元的弹幕,7805.53,b04aa2bc,b04aa2bc,2,2
两块五合影！,7805.994,70a0d7a,70a0d7a,2,2
两块五！,7806.534,82216035,82216035,2,2
五块合影,7807.709,684de39c,684de39c,2,2
五块！,7808.542,6536c4a4,6536c4a4,2,2
两块五,7808.808,fd8e8f5e,fd8e8f5e,2,2
撒花,7809.382,8d6b9202,8d6b9202,2,2
两块五被骗,7811.989,3133ceed,3133ceed,2,2
两块五合影,7812.16,92e52539,92e52539,2,2
为了五块钱！！,7813.483,bbbecfea,bbbecfea,2,2
五块钱的微笑,7813.745,565a0740,565a0740,2,2
来了,7814.455,9d9f9a0b,9d9f9a0b,2,2
合影留念,7814.726,3495ddf3,3495ddf3,2,2
痕迹,7815.957,d32067e0,d32067e0,2,2
合影,7816.388,5eaffb97,5eaffb97,2,2
2.5的微笑,7819.803,e077d701,e077d701,2,2
2.5的弹幕,7819.968,c3f684fa,c3f684fa,2,2
留恋,7820.933,a81b2f94,a81b2f94,2,2
留念,7821.484,d677063d,d677063d,2,2
两块五,7822.075,b32a93f,b32a93f,2,2
两块五看完了,7822.464,ce00e30a,ce00e30a,2,2
两块五万岁,7823.561,59c42b19,59c42b19,2,2
算了，我也留个脚印吧,7824.398,c1c64713,c1c64713,2,2
两块五没白花,7824.538,cf4ffeca,cf4ffeca,2,2
两块五,7824.577,9437604f,9437604f,2,2
合影,7825.024,8080eb0,8080eb0,2,2
两块五没了，留下点弹幕,7825.389,7a3ae6f5,7a3ae6f5,2,2
合影留恋,7825.408,f706dd36,f706dd36,2,2
留个弹幕吧,7825.541,da215151,da215151,2,2
两块五的弹幕我也来留一个,7825.87,83f734a9,83f734a9,2,2
留下2块5的印记,7826.176,c3a68b9b,c3a68b9b,2,2
合影,7826.581,555ae1d7,555ae1d7,2,2
合影,7826.665,38b58e8f,38b58e8f,2,2
2.5～,7826.999,18b8bb12,18b8bb12,2,2
lkw,7827.195,aebb0f44,aebb0f44,2,2
留下2.5的痕迹,7827.341,2a6b5d07,2a6b5d07,2,2
留念,7827.456,91d49571,91d49571,2,2
两块五万岁！,7827.981,e2bdc690,e2bdc690,2,2
两块五,7827.985,9d00ebc8,9d00ebc8,2,2
年费的狂笑,7828.15,a7a0f872,a7a0f872,2,2
两块五！！！！！！,7828.153,2250feae,2250feae,2,2
2.5的痕迹啊啊啊,7828.502,4dde0bcc,4dde0bcc,2,2
五块的弹幕不能输,7828.878,a90347e0,a90347e0,2,2
两块五,7829.045,c8e163ee,c8e163ee,2,2
五块印记,7829.418,e4b9260e,e4b9260e,2,2
留下俩块五的弹幕,7829.593,44110932,44110932,2,2
五块不亏,7829.743,9d8b018e,9d8b018e,2,2
两块五,7830.15,b46c5581,b46c5581,2,2
两块五的痕迹,7830.234,97a05178,97a05178,2,2
合影,7830.522,f933a94d,f933a94d,2,2
用卷的路过,7830.527,cc5d2fb6,cc5d2fb6,2,2
跟风2.5一波～,7831.062,9e13f670,9e13f670,2,2
哈哈，我也来,7831.458,837d4bb9,837d4bb9,2,2
两块五的骄傲,7831.726,8bd4e180,8bd4e180,2,2
两块五万岁！,7831.887,59c42b19,59c42b19,2,2
哈哈哈，留个纪念,7832.15,eb546e51,eb546e51,2,2
留念,7832.403,173c6950,173c6950,2,2
讲究人留下两块五的痕迹,7832.539,33c9c7ec,33c9c7ec,2,2
人群当中,7832.614,8bd4e180,8bd4e180,2,2
合影,7832.669,6fefe075,6fefe075,2,2
2.5的痕迹,7832.768,86b31aa1,86b31aa1,2,2
两块五，身份的象征,7832.798,7fb02ca9,7fb02ca9,2,2
5块没了,7832.823,831bb228,831bb228,2,2
250分的痕迹,7832.91,b7dd4b8c,b7dd4b8c,2,2
2.5,7833.124,bd1e6e10,bd1e6e10,2,2
为了两块五,7833.161,80354cdd,80354cdd,2,2
两块五留念,7833.244,a3d0f172,a3d0f172,2,2
两块五的痕迹,7833.386,cf1f2a48,cf1f2a48,2,2
合影，结束,7833.398,f4847a1c,f4847a1c,2,2
五块弹幕,7833.425,f9b6cc8f,f9b6cc8f,2,2
留下五块的痕迹,7833.441,563f6545,563f6545,2,2
5642833,7833.521,391fe7ef,391fe7ef,2,2
两块五,7833.589,abcb971c,abcb971c,2,2
5块弹幕啊啊啊啊啊！,7833.622,30e74872,30e74872,2,2
两块五不能白花,7833.641,5dee577e,5dee577e,2,2
来过,7833.642,9e0d1889,9e0d1889,2,2
2.5,7833.877,8148c629,8148c629,2,2
2.5身份的象征,7833.926,ee8277dd,ee8277dd,2,2
我的五块,7834.022,7d7ddb4e,7d7ddb4e,2,2
五元……,7834.197,5f74ef6b,5f74ef6b,2,2
二块五！！,7834.624,29022bfd,29022bfd,2,2
留下2块5的印记,7834.777,82b96ddd,82b96ddd,2,2
。。,7835.226,8768a8cb,8768a8cb,2,2
2.5b币留下的痕迹,7835.465,4996cdfd,4996cdfd,2,2
